sex,age_cat,race,juv_fel_count,decile_score,juv_misd_count,juv_other_count,priors_count,c_charge_degree,r_charge_degree,score_text,is_recid
Male,25 - 45,Caucasian,0,4,0,0,2,F,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,3,F,(F3),Low,yes
Male,Greater than 45,Caucasian,0,3,0,0,7,F,,Low,no
Male,Less than 25,Caucasian,0,7,0,0,0,M,,Medium,no
Male,25 - 45,Caucasian,0,2,0,0,6,M,(M1),Low,yes
Female,Greater than 45,Caucasian,0,5,0,0,3,F,(MO3),Medium,yes
Male,Less than 25,Caucasian,0,6,0,0,0,M,,Medium,no
Male,25 - 45,Caucasian,0,2,0,0,1,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,(M1),Low,yes
Male,25 - 45,Caucasian,0,3,0,0,2,F,(M2),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,8,0,0,9,M,(M2),High,yes
Male,Greater than 45,Caucasian,0,8,0,0,3,F,(M1),High,yes
Male,25 - 45,Caucasian,0,10,0,0,4,F,(M2),High,yes
Male,25 - 45,Caucasian,0,4,0,0,1,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,4,M,,Low,no
Female,25 - 45,Caucasian,0,6,0,0,7,F,(F3),Medium,yes
Female,Greater than 45,Caucasian,0,3,0,0,5,F,,Low,no
Male,25 - 45,Caucasian,0,1,0,0,1,M,,Low,no
Female,Greater than 45,Caucasian,0,3,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,4,0,0,0,F,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,2,M,(M2),Low,yes
Male,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Male,Less than 25,Caucasian,0,8,0,3,1,F,(M1),High,yes
Male,25 - 45,Caucasian,0,1,0,0,1,M,(M1),Low,yes
Male,Greater than 45,Caucasian,0,3,0,0,1,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Female,Greater than 45,Caucasian,0,3,0,0,2,M,,Low,no
Female,Greater than 45,Caucasian,0,7,0,0,7,F,(F3),Medium,yes
Male,25 - 45,Caucasian,0,1,0,0,5,F,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,13,F,,Medium,no
Male,25 - 45,Caucasian,0,9,0,0,3,M,(M2),High,yes
Male,25 - 45,Caucasian,0,5,2,1,13,F,(M2),Medium,yes
Male,25 - 45,Caucasian,0,5,0,0,1,F,,Medium,no
Female,25 - 45,Caucasian,0,3,0,0,5,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,8,0,0,0,M,(F3),High,yes
Male,25 - 45,Caucasian,0,8,0,0,4,F,(M2),High,yes
Male,Greater than 45,Caucasian,0,1,0,0,2,F,,Low,no
Female,25 - 45,Caucasian,0,8,0,0,4,F,(M2),High,yes
Female,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,F,,Low,no
Female,Less than 25,Caucasian,0,4,0,0,1,F,,Low,no
Male,25 - 45,Caucasian,0,6,0,0,11,F,(M2),Medium,yes
Male,Greater than 45,Caucasian,0,2,0,0,8,M,,Low,no
Male,25 - 45,Caucasian,4,8,0,0,5,M,(F2),High,yes
Male,25 - 45,Caucasian,0,5,0,0,7,M,(M1),Medium,yes
Female,25 - 45,Caucasian,0,5,0,0,3,F,,Medium,no
Male,25 - 45,Caucasian,0,10,0,2,14,F,(M1),High,yes
Male,25 - 45,Caucasian,0,4,0,0,5,M,,Low,no
Male,25 - 45,Caucasian,0,3,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,5,0,0,4,F,,Medium,no
Male,Greater than 45,Caucasian,0,1,0,0,4,M,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,3,M,(M2),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Female,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Male,25 - 45,Caucasian,0,9,0,0,2,M,,High,no
Male,25 - 45,Caucasian,0,4,0,0,0,M,(M1),Low,yes
Male,Greater than 45,Caucasian,0,3,0,0,7,F,,Low,no
Male,Greater than 45,Caucasian,0,1,0,0,0,M,(M2),Low,yes
Male,25 - 45,Caucasian,0,2,0,0,1,F,,Low,no
Female,Less than 25,Caucasian,0,7,0,0,1,F,,Medium,no
Female,Greater than 45,Caucasian,0,2,0,0,3,F,,Low,no
Female,Greater than 45,Caucasian,0,1,0,0,1,M,,Low,no
Female,Greater than 45,Caucasian,0,6,0,0,2,F,,Medium,no
Female,25 - 45,Caucasian,0,6,0,0,4,M,(F3),Medium,yes
Male,25 - 45,Caucasian,0,4,0,0,5,F,,Low,no
Male,Greater than 45,Caucasian,0,4,0,0,14,F,(F3),Low,yes
Male,25 - 45,Caucasian,0,1,0,0,0,M,,Low,no
Male,Greater than 45,Caucasian,0,2,0,0,2,F,,Low,no
Male,25 - 45,Caucasian,0,2,0,0,0,F,,Low,no
Female,25 - 45,Caucasian,0,1,0,0,2,M,(F3),Low,yes
Male,Less than 25,Caucasian,0,8,0,0,0,F,,High,no
Male,Less than 25,Caucasian,0,10,2,1,5,M,(M2),High,yes
Male,Less than 25,Caucasian,0,6,0,0,0,M,(M1),Medium,yes
